Original_Index,latitude,longitude,date_time,date,common_name,scientific_name,group_size,sst_mean,sst_median,sst_std,sst_min,sst_max,sst_q25,sst_q75
69,37.25867,-74.55983,2025/03/23 12:41:18,2025-03-23,Humpback whale,Megaptera novaeangliae,1,8.36111068725586,8.295000076293945,0.2942293882369995,7.894999980926514,8.809999465942383,8.234999656677246,8.524999618530273
70,37.22707,-74.53243,2025/03/23 12:42:35,2025-03-23,Humpback whale,Megaptera novaeangliae,2,8.38277816772461,8.329999923706055,0.1501501500606537,8.234999656677246,8.744999885559082,8.295000076293945,8.394999504089355
71,37.1985,-74.58969,2025/03/23 12:45:23,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,8.509444236755371,8.470000267028809,0.24358944594860077,8.194999694824219,8.84000015258789,8.255000114440918,8.744999885559082
72,37.1857,-74.60767,2025/03/23 12:46:03,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,8.509444236755371,8.470000267028809,0.24358944594860077,8.194999694824219,8.84000015258789,8.255000114440918,8.744999885559082
73,38.19398,-74.43439,2025/03/23 17:03:12,2025-03-23,Fin whale,Balaenoptera physalus,2,8.643332481384277,8.639999389648438,0.04472135752439499,8.574999809265137,8.720000267028809,8.59999942779541,8.679999351501465
74,37.40961,-74.55548,2025/03/23 15:11:46,2025-03-23,Humpback whale,Megaptera novaeangliae,3,7.850000381469727,7.829999923706055,0.14173531532287598,7.71999979019165,8.204999923706055,7.739999771118164,7.869999885559082
75,37.38307,-74.55037,2025/03/23 15:12:42,2025-03-23,Humpback whale,Megaptera novaeangliae,3,7.850000381469727,7.829999923706055,0.14173531532287598,7.71999979019165,8.204999923706055,7.739999771118164,7.869999885559082
76,37.39766,-74.52956,2025/03/23 15:16:42,2025-03-23,Fin whale,Balaenoptera physalus,2,7.8738884925842285,7.869999885559082,0.1088263988494873,7.724999904632568,8.054999351501465,7.779999732971191,7.914999961853027
77,37.40942,-74.51557,2025/03/23 15:17:32,2025-03-23,Fin whale,Balaenoptera physalus,2,7.8738884925842285,7.869999885559082,0.1088263988494873,7.724999904632568,8.054999351501465,7.779999732971191,7.914999961853027
78,37.4434,-74.46194,2025/03/23 15:28:11,2025-03-23,Fin whale,Balaenoptera physalus,1,7.890555381774902,7.87999963760376,0.18183384835720062,7.605000019073486,8.194999694824219,7.779999732971191,8.024999618530273
79,37.42966,-74.46908,2025/03/23 15:29:04,2025-03-23,Fin whale,Balaenoptera physalus,1,7.890555381774902,7.87999963760376,0.18183384835720062,7.605000019073486,8.194999694824219,7.779999732971191,8.024999618530273
87,37.33264,-74.55562,2025/03/23 14:06:57,2025-03-23,Humpback whale,Megaptera novaeangliae,1,8.12833309173584,8.204999923706055,0.20689506828784943,7.864999771118164,8.494999885559082,7.914999961853027,8.260000228881836
69,37.25867,-74.55983,2025/03/23 12:41:18,2025-03-23,Humpback whale,Megaptera novaeangliae,1,8.32166576385498,8.255000114440918,0.29080337285995483,7.855000019073486,8.769999504089355,8.194999694824219,8.479999542236328
70,37.22707,-74.53243,2025/03/23 12:42:35,2025-03-23,Humpback whale,Megaptera novaeangliae,2,8.334444046020508,8.269999504089355,0.14735519886016846,8.194999694824219,8.6899995803833,8.25,8.345000267028809
71,37.1985,-74.58969,2025/03/23 12:45:23,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,8.46500015258789,8.425000190734863,0.24400591850280762,8.149999618530273,8.800000190734863,8.21500015258789,8.6899995803833
72,37.1857,-74.60767,2025/03/23 12:46:03,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,8.46500015258789,8.425000190734863,0.24400591850280762,8.149999618530273,8.800000190734863,8.21500015258789,8.6899995803833
73,38.19398,-74.43439,2025/03/23 17:03:12,2025-03-23,Fin whale,Balaenoptera physalus,2,8.631110191345215,8.630000114440918,0.04370218142867088,8.559999465942383,8.694999694824219,8.585000038146973,8.670000076293945
74,37.40961,-74.55548,2025/03/23 15:11:46,2025-03-23,Humpback whale,Megaptera novaeangliae,3,7.81944465637207,7.809999942779541,0.13538923859596252,7.699999809265137,8.15999984741211,7.710000038146973,7.835000038146973
75,37.38307,-74.55037,2025/03/23 15:12:42,2025-03-23,Humpback whale,Megaptera novaeangliae,3,7.81944465637207,7.809999942779541,0.13538923859596252,7.699999809265137,8.15999984741211,7.710000038146973,7.835000038146973
76,37.39766,-74.52956,2025/03/23 15:16:42,2025-03-23,Fin whale,Balaenoptera physalus,2,7.841111183166504,7.835000038146973,0.105086550116539,7.699999809265137,8.014999389648438,7.75,7.875
77,37.40942,-74.51557,2025/03/23 15:17:32,2025-03-23,Fin whale,Balaenoptera physalus,2,7.841111183166504,7.835000038146973,0.105086550116539,7.699999809265137,8.014999389648438,7.75,7.875
78,37.4434,-74.46194,2025/03/23 15:28:11,2025-03-23,Fin whale,Balaenoptera physalus,1,7.858333110809326,7.849999904632568,0.17841890454292297,7.579999923706055,8.15999984741211,7.75,7.989999771118164
79,37.42966,-74.46908,2025/03/23 15:29:04,2025-03-23,Fin whale,Balaenoptera physalus,1,7.858333110809326,7.849999904632568,0.17841890454292297,7.579999923706055,8.15999984741211,7.75,7.989999771118164
87,37.33264,-74.55562,2025/03/23 14:06:57,2025-03-23,Humpback whale,Megaptera novaeangliae,1,8.091667175292969,8.15999984741211,0.20702920854091644,7.835000038146973,8.460000038146973,7.875,8.234999656677246
69,37.25867,-74.55983,2025/03/23 12:41:18,2025-03-23,Humpback whale,Megaptera novaeangliae,1,7.664999008178711,7.684999942779541,0.055477727204561234,7.59499979019165,7.739999771118164,7.609999656677246,7.714999675750732
70,37.22707,-74.53243,2025/03/23 12:42:35,2025-03-23,Humpback whale,Megaptera novaeangliae,2,7.8494439125061035,7.789999961853027,0.21079805493354797,7.605000019073486,8.244999885559082,7.684999942779541,8.045000076293945
71,37.1985,-74.58969,2025/03/23 12:45:23,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,8.015555381774902,8.045000076293945,0.20675325393676758,7.609999656677246,8.229999542236328,7.994999885559082,8.1899995803833
72,37.1857,-74.60767,2025/03/23 12:46:03,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,8.015555381774902,8.045000076293945,0.20675325393676758,7.609999656677246,8.229999542236328,7.994999885559082,8.1899995803833
73,38.19398,-74.43439,2025/03/23 17:03:12,2025-03-23,Fin whale,Balaenoptera physalus,2,8.214999198913574,8.220000267028809,0.03027663752436638,8.149999618530273,8.260000228881836,8.199999809265137,8.22499942779541
74,37.40961,-74.55548,2025/03/23 15:11:46,2025-03-23,Humpback whale,Megaptera novaeangliae,3,7.441111087799072,7.399999618530273,0.13171471655368805,7.25,7.644999980926514,7.369999885559082,7.544999599456787
75,37.38307,-74.55037,2025/03/23 15:12:42,2025-03-23,Humpback whale,Megaptera novaeangliae,3,7.441111087799072,7.399999618530273,0.13171471655368805,7.25,7.644999980926514,7.369999885559082,7.544999599456787
76,37.39766,-74.52956,2025/03/23 15:16:42,2025-03-23,Fin whale,Balaenoptera physalus,2,7.469999313354492,7.454999923706055,0.18366639316082,7.25,7.804999828338623,7.284999847412109,7.625
77,37.40942,-74.51557,2025/03/23 15:17:32,2025-03-23,Fin whale,Balaenoptera physalus,2,7.469999313354492,7.454999923706055,0.18366639316082,7.25,7.804999828338623,7.284999847412109,7.625
78,37.4434,-74.46194,2025/03/23 15:28:11,2025-03-23,Fin whale,Balaenoptera physalus,1,7.318888187408447,7.25499963760376,0.15710540115833282,7.12999963760376,7.599999904632568,7.184999942779541,7.454999923706055
79,37.42966,-74.46908,2025/03/23 15:29:04,2025-03-23,Fin whale,Balaenoptera physalus,1,7.318888187408447,7.25499963760376,0.15710540115833282,7.12999963760376,7.599999904632568,7.184999942779541,7.454999923706055
87,37.33264,-74.55562,2025/03/23 14:06:57,2025-03-23,Humpback whale,Megaptera novaeangliae,1,7.643333435058594,7.625,0.061418451368808746,7.544999599456787,7.739999771118164,7.605000019073486,7.704999923706055
69,37.25867,-74.55983,2025/03/23 12:41:18,2025-03-23,Humpback whale,Megaptera novaeangliae,1,7.708888530731201,7.699999809265137,0.09553289413452148,7.59499979019165,7.924999713897705,7.634999752044678,7.759999752044678
70,37.22707,-74.53243,2025/03/23 12:42:35,2025-03-23,Humpback whale,Megaptera novaeangliae,2,7.903889179229736,7.884999752044678,0.2235790640115738,7.59499979019165,8.309999465942383,7.704999923706055,7.924999713897705
71,37.1985,-74.58969,2025/03/23 12:45:23,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,8.022221565246582,8.0,0.1891811043024063,7.704999923706055,8.300000190734863,7.960000038146973,8.1899995803833
72,37.1857,-74.60767,2025/03/23 12:46:03,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,8.022221565246582,8.0,0.1891811043024063,7.704999923706055,8.300000190734863,7.960000038146973,8.1899995803833
73,38.19398,-74.43439,2025/03/23 17:03:12,2025-03-23,Fin whale,Balaenoptera physalus,2,8.210554122924805,8.21500015258789,0.017069272696971893,8.179999351501465,8.234999656677246,8.199999809265137,8.22499942779541
74,37.40961,-74.55548,2025/03/23 15:11:46,2025-03-23,Humpback whale,Megaptera novaeangliae,3,7.492222309112549,7.46999979019165,0.1355873942375183,7.309999942779541,7.684999942779541,7.375,7.585000038146973
75,37.38307,-74.55037,2025/03/23 15:12:42,2025-03-23,Humpback whale,Megaptera novaeangliae,3,7.492222309112549,7.46999979019165,0.1355873942375183,7.309999942779541,7.684999942779541,7.375,7.585000038146973
76,37.39766,-74.52956,2025/03/23 15:16:42,2025-03-23,Fin whale,Balaenoptera physalus,2,7.54722261428833,7.585000038146973,0.18253014981746674,7.309999942779541,7.819999694824219,7.355000019073486,7.684999942779541
77,37.40942,-74.51557,2025/03/23 15:17:32,2025-03-23,Fin whale,Balaenoptera physalus,2,7.54722261428833,7.585000038146973,0.18253014981746674,7.309999942779541,7.819999694824219,7.355000019073486,7.684999942779541
78,37.4434,-74.46194,2025/03/23 15:28:11,2025-03-23,Fin whale,Balaenoptera physalus,1,7.424999713897705,7.355000019073486,0.22469735145568848,7.179999828338623,7.835000038146973,7.210000038146973,7.585000038146973
79,37.42966,-74.46908,2025/03/23 15:29:04,2025-03-23,Fin whale,Balaenoptera physalus,1,7.424999713897705,7.355000019073486,0.22469735145568848,7.179999828338623,7.835000038146973,7.210000038146973,7.585000038146973
87,37.33264,-74.55562,2025/03/23 14:06:57,2025-03-23,Humpback whale,Megaptera novaeangliae,1,7.656110763549805,7.674999713897705,0.05877343937754631,7.559999942779541,7.759999752044678,7.605000019073486,7.690000057220459
69,37.25867,-74.55983,2025/03/23 12:41:18,2025-03-23,Humpback whale,Megaptera novaeangliae,1,8.141666412353516,8.170000076293945,0.10268613696098328,7.904999732971191,8.304999351501465,8.109999656677246,8.179999351501465
70,37.22707,-74.53243,2025/03/23 12:42:35,2025-03-23,Humpback whale,Megaptera novaeangliae,2,8.239444732666016,8.25,0.07743962854146957,8.114999771118164,8.354999542236328,8.175000190734863,8.304999351501465
71,37.1985,-74.58969,2025/03/23 12:45:23,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,8.224445343017578,8.21500015258789,0.11186422407627106,8.09999942779541,8.404999732971191,8.114999771118164,8.329999923706055
72,37.1857,-74.60767,2025/03/23 12:46:03,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,8.224445343017578,8.21500015258789,0.11186422407627106,8.09999942779541,8.404999732971191,8.114999771118164,8.329999923706055
73,38.19398,-74.43439,2025/03/23 17:03:12,2025-03-23,Fin whale,Balaenoptera physalus,2,8.624444961547852,8.630000114440918,0.029006194323301315,8.5649995803833,8.664999961853027,8.609999656677246,8.639999389648438
74,37.40961,-74.55548,2025/03/23 15:11:46,2025-03-23,Humpback whale,Megaptera novaeangliae,3,7.848333358764648,7.815000057220459,0.10614463686943054,7.724999904632568,8.095000267028809,7.789999961853027,7.889999866485596
75,37.38307,-74.55037,2025/03/23 15:12:42,2025-03-23,Humpback whale,Megaptera novaeangliae,3,7.848333358764648,7.815000057220459,0.10614463686943054,7.724999904632568,8.095000267028809,7.789999961853027,7.889999866485596
76,37.39766,-74.52956,2025/03/23 15:16:42,2025-03-23,Fin whale,Balaenoptera physalus,2,7.795555114746094,7.789999961853027,0.05818759649991989,7.71999979019165,7.889999866485596,7.75,7.819999694824219
77,37.40942,-74.51557,2025/03/23 15:17:32,2025-03-23,Fin whale,Balaenoptera physalus,2,7.795555114746094,7.789999961853027,0.05818759649991989,7.71999979019165,7.889999866485596,7.75,7.819999694824219
78,37.4434,-74.46194,2025/03/23 15:28:11,2025-03-23,Fin whale,Balaenoptera physalus,1,7.728333473205566,7.71999979019165,0.03535541519522667,7.669999599456787,7.789999961853027,7.710000038146973,7.75499963760376
79,37.42966,-74.46908,2025/03/23 15:29:04,2025-03-23,Fin whale,Balaenoptera physalus,1,7.728333473205566,7.71999979019165,0.03535541519522667,7.669999599456787,7.789999961853027,7.710000038146973,7.75499963760376
87,37.33264,-74.55562,2025/03/23 14:06:57,2025-03-23,Humpback whale,Megaptera novaeangliae,1,8.049999237060547,8.09999942779541,0.131318137049675,7.819999694824219,8.179999351501465,7.904999732971191,8.170000076293945
69,37.25867,-74.55983,2025/03/23 12:41:18,2025-03-23,Humpback whale,Megaptera novaeangliae,1,8.178889274597168,8.199999809265137,0.09179628640413284,7.964999675750732,8.300000190734863,8.130000114440918,8.229999542236328
70,37.22707,-74.53243,2025/03/23 12:42:35,2025-03-23,Humpback whale,Megaptera novaeangliae,2,8.280000686645508,8.269999504089355,0.07241854816675186,8.175000190734863,8.425000190734863,8.229999542236328,8.300000190734863
71,37.1985,-74.58969,2025/03/23 12:45:23,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,8.25666618347168,8.220000267028809,0.11370015889406204,8.109999656677246,8.429999351501465,8.175000190734863,8.359999656677246
72,37.1857,-74.60767,2025/03/23 12:46:03,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,8.25666618347168,8.220000267028809,0.11370015889406204,8.109999656677246,8.429999351501465,8.175000190734863,8.359999656677246
73,38.19398,-74.43439,2025/03/23 17:03:12,2025-03-23,Fin whale,Balaenoptera physalus,2,8.653888702392578,8.65999984741211,0.02547081746160984,8.59999942779541,8.684999465942383,8.635000228881836,8.664999961853027
74,37.40961,-74.55548,2025/03/23 15:11:46,2025-03-23,Humpback whale,Megaptera novaeangliae,3,7.877222061157227,7.849999904632568,0.1132870763540268,7.75499963760376,8.114999771118164,7.804999828338623,7.929999828338623
75,37.38307,-74.55037,2025/03/23 15:12:42,2025-03-23,Humpback whale,Megaptera novaeangliae,3,7.877222061157227,7.849999904632568,0.1132870763540268,7.75499963760376,8.114999771118164,7.804999828338623,7.929999828338623
76,37.39766,-74.52956,2025/03/23 15:16:42,2025-03-23,Fin whale,Balaenoptera physalus,2,7.82944393157959,7.815000057220459,0.06516838818788528,7.75499963760376,7.929999828338623,7.764999866485596,7.864999771118164
77,37.40942,-74.51557,2025/03/23 15:17:32,2025-03-23,Fin whale,Balaenoptera physalus,2,7.82944393157959,7.815000057220459,0.06516838818788528,7.75499963760376,7.929999828338623,7.764999866485596,7.864999771118164
78,37.4434,-74.46194,2025/03/23 15:28:11,2025-03-23,Fin whale,Balaenoptera physalus,1,7.7488884925842285,7.75499963760376,0.05189612880349159,7.644999980926514,7.815000057220459,7.724999904632568,7.799999713897705
79,37.42966,-74.46908,2025/03/23 15:29:04,2025-03-23,Fin whale,Balaenoptera physalus,1,7.7488884925842285,7.75499963760376,0.05189612880349159,7.644999980926514,7.815000057220459,7.724999904632568,7.799999713897705
87,37.33264,-74.55562,2025/03/23 14:06:57,2025-03-23,Humpback whale,Megaptera novaeangliae,1,8.09666633605957,8.119999885559082,0.1336662471294403,7.864999771118164,8.244999885559082,7.964999675750732,8.199999809265137
69,37.25867,-74.55983,2025/03/23 12:41:18,2025-03-23,Humpback whale,Megaptera novaeangliae,1,8.337778091430664,8.309999465942383,0.08810073882341385,8.179999351501465,8.494999885559082,8.295000076293945,8.389999389648438
70,37.22707,-74.53243,2025/03/23 12:42:35,2025-03-23,Humpback whale,Megaptera novaeangliae,2,8.456666946411133,8.489999771118164,0.13029883801937103,8.269999504089355,8.639999389648438,8.324999809265137,8.585000038146973
71,37.1985,-74.58969,2025/03/23 12:45:23,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,8.732776641845703,8.809999465942383,0.2092728167772293,8.364999771118164,8.954999923706055,8.639999389648438,8.84999942779541
72,37.1857,-74.60767,2025/03/23 12:46:03,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,8.732776641845703,8.809999465942383,0.2092728167772293,8.364999771118164,8.954999923706055,8.639999389648438,8.84999942779541
73,38.19398,-74.43439,2025/03/23 17:03:12,2025-03-23,Fin whale,Balaenoptera physalus,2,,,,,,,
74,37.40961,-74.55548,2025/03/23 15:11:46,2025-03-23,Humpback whale,Megaptera novaeangliae,3,8.15888786315918,8.109999656677246,0.09802991896867752,8.039999961853027,8.300000190734863,8.079999923706055,8.25
75,37.38307,-74.55037,2025/03/23 15:12:42,2025-03-23,Humpback whale,Megaptera novaeangliae,3,8.15888786315918,8.109999656677246,0.09802991896867752,8.039999961853027,8.300000190734863,8.079999923706055,8.25
76,37.39766,-74.52956,2025/03/23 15:16:42,2025-03-23,Fin whale,Balaenoptera physalus,2,8.105555534362793,8.079999923706055,0.08358092606067657,8.010000228881836,8.269999504089355,8.050000190734863,8.109999656677246
77,37.40942,-74.51557,2025/03/23 15:17:32,2025-03-23,Fin whale,Balaenoptera physalus,2,8.105555534362793,8.079999923706055,0.08358092606067657,8.010000228881836,8.269999504089355,8.050000190734863,8.109999656677246
78,37.4434,-74.46194,2025/03/23 15:28:11,2025-03-23,Fin whale,Balaenoptera physalus,1,8.052777290344238,8.039999961853027,0.04055919870734215,8.0,8.144999504089355,8.039999961853027,8.0649995803833
79,37.42966,-74.46908,2025/03/23 15:29:04,2025-03-23,Fin whale,Balaenoptera physalus,1,8.052777290344238,8.039999961853027,0.04055919870734215,8.0,8.144999504089355,8.039999961853027,8.0649995803833
87,37.33264,-74.55562,2025/03/23 14:06:57,2025-03-23,Humpback whale,Megaptera novaeangliae,1,8.272221565246582,8.295000076293945,0.08844668418169022,8.09000015258789,8.429999351501465,8.269999504089355,8.304999351501465
69,37.25867,-74.55983,2025/03/23 12:41:18,2025-03-23,Humpback whale,Megaptera novaeangliae,1,8.282777786254883,8.289999961853027,0.07367759197950363,8.119999885559082,8.399999618530273,8.25,8.319999694824219
70,37.22707,-74.53243,2025/03/23 12:42:35,2025-03-23,Humpback whale,Megaptera novaeangliae,2,8.376667022705078,8.335000038146973,0.10187146067619324,8.229999542236328,8.524999618530273,8.319999694824219,8.505000114440918
71,37.1985,-74.58969,2025/03/23 12:45:23,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,8.712777137756348,8.84000015258789,0.24860846996307373,8.3149995803833,8.979999542236328,8.505000114440918,8.914999961853027
72,37.1857,-74.60767,2025/03/23 12:46:03,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,8.712777137756348,8.84000015258789,0.24860846996307373,8.3149995803833,8.979999542236328,8.505000114440918,8.914999961853027
73,38.19398,-74.43439,2025/03/23 17:03:12,2025-03-23,Fin whale,Balaenoptera physalus,2,,,,,,,
74,37.40961,-74.55548,2025/03/23 15:11:46,2025-03-23,Humpback whale,Megaptera novaeangliae,3,8.218334197998047,8.229999542236328,0.08897579461336136,8.074999809265137,8.34000015258789,8.175000190734863,8.279999732971191
75,37.38307,-74.55037,2025/03/23 15:12:42,2025-03-23,Humpback whale,Megaptera novaeangliae,3,8.218334197998047,8.229999542236328,0.08897579461336136,8.074999809265137,8.34000015258789,8.175000190734863,8.279999732971191
76,37.39766,-74.52956,2025/03/23 15:16:42,2025-03-23,Fin whale,Balaenoptera physalus,2,8.129444122314453,8.09999942779541,0.09247958660125732,7.980000019073486,8.279999732971191,8.0649995803833,8.179999351501465
77,37.40942,-74.51557,2025/03/23 15:17:32,2025-03-23,Fin whale,Balaenoptera physalus,2,8.129444122314453,8.09999942779541,0.09247958660125732,7.980000019073486,8.279999732971191,8.0649995803833,8.179999351501465
78,37.4434,-74.46194,2025/03/23 15:28:11,2025-03-23,Fin whale,Balaenoptera physalus,1,8.028888702392578,8.039999961853027,0.0914323478937149,7.855000019073486,8.175000190734863,7.980000019073486,8.074999809265137
79,37.42966,-74.46908,2025/03/23 15:29:04,2025-03-23,Fin whale,Balaenoptera physalus,1,8.028888702392578,8.039999961853027,0.0914323478937149,7.855000019073486,8.175000190734863,7.980000019073486,8.074999809265137
87,37.33264,-74.55562,2025/03/23 14:06:57,2025-03-23,Humpback whale,Megaptera novaeangliae,1,8.255000114440918,8.279999732971191,0.09030817449092865,8.09999942779541,8.399999618530273,8.229999542236328,8.289999961853027
91,37.04632,-74.59676,2025/03/04 13:02:20,2025-03-04,Sperm whale,Physeter macrocephalus,1,7.22499942779541,7.214999675750732,0.17816968262195587,6.944999694824219,7.544999599456787,7.174999713897705,7.279999732971191
92,37.3009,-74.59182,2025/03/04 13:10:54,2025-03-04,Fin whale,Balaenoptera physalus,1,7.801111221313477,8.059999465942383,0.5188596248626709,6.714999675750732,8.304999351501465,7.664999961853027,8.194999694824219
91,37.04632,-74.59676,2025/03/04 13:02:20,2025-03-04,Sperm whale,Physeter macrocephalus,1,7.186666488647461,7.164999961853027,0.18380244076251984,6.889999866485596,7.539999961853027,7.134999752044678,7.224999904632568
92,37.3009,-74.59182,2025/03/04 13:10:54,2025-03-04,Fin whale,Balaenoptera physalus,1,7.752222061157227,8.154999732971191,0.6241220831871033,6.670000076293945,8.364999771118164,7.46999979019165,8.25
91,37.04632,-74.59676,2025/03/04 13:02:20,2025-03-04,Sperm whale,Physeter macrocephalus,1,7.189444541931152,7.244999885559082,0.3453938663005829,6.784999847412109,7.684999942779541,6.855000019073486,7.489999771118164
92,37.3009,-74.59182,2025/03/04 13:10:54,2025-03-04,Fin whale,Balaenoptera physalus,1,7.344999313354492,7.024999618530273,0.5499998927116394,6.799999713897705,8.024999618530273,6.824999809265137,7.884999752044678
91,37.04632,-74.59676,2025/03/04 13:02:20,2025-03-04,Sperm whale,Physeter macrocephalus,1,7.211110591888428,7.289999961853027,0.34461551904678345,6.784999847412109,7.704999923706055,6.849999904632568,7.5
92,37.3009,-74.59182,2025/03/04 13:10:54,2025-03-04,Fin whale,Balaenoptera physalus,1,7.390555381774902,7.049999713897705,0.5748933553695679,6.824999809265137,8.149999618530273,6.84499979019165,7.960000038146973
91,37.04632,-74.59676,2025/03/04 13:02:20,2025-03-04,Sperm whale,Physeter macrocephalus,1,,,,,,,
92,37.3009,-74.59182,2025/03/04 13:10:54,2025-03-04,Fin whale,Balaenoptera physalus,1,,,,,,,
91,37.04632,-74.59676,2025/03/04 13:02:20,2025-03-04,Sperm whale,Physeter macrocephalus,1,,,,,,,
92,37.3009,-74.59182,2025/03/04 13:10:54,2025-03-04,Fin whale,Balaenoptera physalus,1,,,,,,,
91,37.04632,-74.59676,2025/03/04 13:02:20,2025-03-04,Sperm whale,Physeter macrocephalus,1,,,,,,,
92,37.3009,-74.59182,2025/03/04 13:10:54,2025-03-04,Fin whale,Balaenoptera physalus,1,,,,,,,
91,37.04632,-74.59676,2025/03/04 13:02:20,2025-03-04,Sperm whale,Physeter macrocephalus,1,,,,,,,
92,37.3009,-74.59182,2025/03/04 13:10:54,2025-03-04,Fin whale,Balaenoptera physalus,1,,,,,,,
93,38.97775,-72.91418,2025/03/11 11:37:18,2025-03-11,Humpback whale,Megaptera novaeangliae,1,6.914999961853027,6.944999694824219,0.23257020115852356,6.539999961853027,7.224999904632568,6.730000019073486,7.114999771118164
94,38.95405,-72.92646,2025/03/11 11:38:14,2025-03-11,Humpback whale,Megaptera novaeangliae,1,6.661111354827881,6.944999694824219,0.5007537603378296,5.929999828338623,7.174999713897705,6.049999713897705,7.085000038146973
96,38.90687,-72.92903,2025/03/11 11:48:24,2025-03-11,Fin whale,Balaenoptera physalus,1,6.243888854980469,6.019999980926514,0.4579955041408539,5.819999694824219,7.085000038146973,5.929999828338623,6.539999961853027
98,38.78159,-73.16284,2025/03/11 15:42:47,2025-03-11,Humpback whale,Megaptera novaeangliae,1,7.042778015136719,7.204999923706055,0.29314491152763367,6.324999809265137,7.239999771118164,6.960000038146973,7.230000019073486
99,38.73944,-73.18727,2025/03/11 15:44:54,2025-03-11,Humpback whale,Megaptera novaeangliae,1,7.20111083984375,7.21999979019165,0.061724189668893814,7.034999847412109,7.244999885559082,7.204999923706055,7.239999771118164
103,38.82424,-72.97037,2025/03/11 14:10:02,2025-03-11,Humpback whale,Megaptera novaeangliae,1,5.909444332122803,5.875,0.11329517513513565,5.759999752044678,6.154999732971191,5.839999675750732,5.964999675750732
104,38.80724,-73.04831,2025/03/11 14:12:17,2025-03-11,Fin whale,Balaenoptera physalus,2,6.501111030578613,6.275000095367432,0.4850074052810669,5.964999675750732,7.25,6.039999961853027,6.960000038146973
105,38.79278,-73.06293,2025/03/11 14:13:14,2025-03-11,Fin whale,Balaenoptera physalus,2,6.501111030578613,6.275000095367432,0.4850074052810669,5.964999675750732,7.25,6.039999961853027,6.960000038146973
106,38.79443,-73.09417,2025/03/11 14:18:05,2025-03-11,Humpback whale,Megaptera novaeangliae,1,6.897778034210205,7.079999923706055,0.4249451756477356,6.039999961853027,7.25,6.789999961853027,7.230000019073486
93,38.97775,-72.91418,2025/03/11 11:37:18,2025-03-11,Humpback whale,Megaptera novaeangliae,1,6.8838887214660645,6.809999942779541,0.26309889554977417,6.404999732971191,7.25,6.714999675750732,7.114999771118164
94,38.95405,-72.92646,2025/03/11 11:38:14,2025-03-11,Humpback whale,Megaptera novaeangliae,1,6.630555629730225,6.809999942779541,0.5006354451179504,5.934999942779541,7.184999942779541,6.045000076293945,7.065000057220459
96,38.90687,-72.92903,2025/03/11 11:48:24,2025-03-11,Fin whale,Balaenoptera physalus,1,6.217777729034424,6.009999752044678,0.41646069288253784,5.84499979019165,7.059999942779541,5.934999942779541,6.404999732971191
98,38.78159,-73.16284,2025/03/11 15:42:47,2025-03-11,Humpback whale,Megaptera novaeangliae,1,7.0672221183776855,7.239999771118164,0.3011377155780792,6.34499979019165,7.279999732971191,6.994999885559082,7.25499963760376
99,38.73944,-73.18727,2025/03/11 15:44:54,2025-03-11,Humpback whale,Megaptera novaeangliae,1,7.234444618225098,7.244999885559082,0.056932881474494934,7.085000038146973,7.289999961853027,7.239999771118164,7.264999866485596
103,38.82424,-72.97037,2025/03/11 14:10:02,2025-03-11,Humpback whale,Megaptera novaeangliae,1,5.929999828338623,5.889999866485596,0.10094001144170761,5.809999942779541,6.134999752044678,5.864999771118164,6.0
104,38.80724,-73.04831,2025/03/11 14:12:17,2025-03-11,Fin whale,Balaenoptera physalus,2,6.5122222900390625,6.295000076293945,0.4801047444343567,6.0,7.259999752044678,6.065000057220459,6.994999885559082
105,38.79278,-73.06293,2025/03/11 14:13:14,2025-03-11,Fin whale,Balaenoptera physalus,2,6.5122222900390625,6.295000076293945,0.4801047444343567,6.0,7.259999752044678,6.065000057220459,6.994999885559082
106,38.79443,-73.09417,2025/03/11 14:18:05,2025-03-11,Humpback whale,Megaptera novaeangliae,1,6.914999961853027,7.074999809265137,0.42598891258239746,6.065000057220459,7.274999618530273,6.769999980926514,7.259999752044678
93,38.97775,-72.91418,2025/03/11 11:37:18,2025-03-11,Humpback whale,Megaptera novaeangliae,1,,,,,,,
94,38.95405,-72.92646,2025/03/11 11:38:14,2025-03-11,Humpback whale,Megaptera novaeangliae,1,,,,,,,
96,38.90687,-72.92903,2025/03/11 11:48:24,2025-03-11,Fin whale,Balaenoptera physalus,1,,,,,,,
